name,category,parent,synonyms,finding_type,finding_cluster,oifm_id
soft_tissue_calcification,soft_tissue,soft_tissue_abnormality,,,,OIFM_GMTS_025786
lipoma,soft_tissue,soft_tissue_neoplasm,Soft tissue lipoma,diagnosis,,OIFM_MGB_269106
lymphangioma,soft_tissue,soft_tissue_lesion,,diagnosis,,
epidermal_inclusion_cyst,soft_tissue,soft_tissue_lesion,,diagnosis,,OIFM_MGB_603715
elastofibroma,soft_tissue,soft_tissue_neoplasm,,diagnosis,,
superficial_soft_tissue_lesion,soft_tissue,soft_tissue_lesion,Superficial soft tissue mass,observation,,
chest_wall_fluid_collection,soft_tissue,soft_tissue_fluid_collection,,observation,,
fascial_fluid_collection,soft_tissue,soft_tissue_fluid_collection,,observation,,
subcutaneous_fluid_collection,soft_tissue,soft_tissue_fluid_collection,,observation,,
subcutaneous_seroma,soft_tissue,soft_tissue_fluid_collection,,observation,,
subcutaneous_abscess,soft_tissue,soft_tissue_fluid_collection,,diagnosis,,
subcutaneous_hematoma,soft_tissue,soft_tissue_fluid_collection,,observation,,
muscle_hematoma,soft_tissue,soft_tissue_fluid_collection,,observation,,
chest_wall_edema,soft_tissue,soft_tissue_edema,,observation,,
fascial_edema,soft_tissue,soft_tissue_edema,,observation,,
subcutaneous_edema,soft_tissue,soft_tissue_edema,,observation,,
lymphedema,soft_tissue,soft_tissue_edema,,diagnosis,,OIFM_GMTS_022545
rotator_cuff_calcification,soft_tissue,soft_tissue_calcification,,observation,,
tumoral_calcinosis,soft_tissue,soft_tissue_calcification,tumoral_calcinosis_of_the_shoulder,diagnosis,,
subcutaneous_emphysema,soft_tissue,soft_tissue_abnormality,,observation,,OIFM_OIDM_755361
skin_thickening,soft_tissue,soft_tissue_abnormality,,observation,,
skin_ulceration,soft_tissue,soft_tissue_abnormality,,observation,,
muscle_contusion,soft_tissue,soft_tissue_abnormality,,observation,,
muscle_herniation,soft_tissue,soft_tissue_abnormality,,observation,,
muscle_laceration,soft_tissue,soft_tissue_abnormality,,observation,,
fascial_tear,soft_tissue,soft_tissue_abnormality,,observation,,
soft_tissue_necrosis,soft_tissue,soft_tissue_abnormality,,diagnosis,,
myositis,soft_tissue,soft_tissue_abnormality,,diagnosis,,
myositis_ossificans,soft_tissue,heterotopic_ossification,,diagnosis,,
necrotizing_fasciitis,soft_tissue,soft_tissue_abnormality,,diagnosis,,
cellulitis,soft_tissue,soft_tissue_abnormality,,diagnosis,,
panniculitis,soft_tissue,soft_tissue_abnormality,,diagnosis,,
heterotopic_ossification,soft_tissue,soft_tissue_abnormality,,diagnosis,,
atrophy_of_abdominal_musculature,soft_tissue,soft_tissue_abnormality,Abdominal muscle atrophy,observation,,
laxity_of_linea_alba,soft_tissue,soft_tissue_abnormality,laxity of the linea alba,observation,,
postoperative_abdominal_wall_fluid_collection,soft_tissue,soft_tissue_fluid_collection,,observation,,
rectus_sheath_abscess,soft_tissue,soft_tissue_fluid_collection,,diagnosis,,
rectus_sheath_fluid_collection,soft_tissue,soft_tissue_fluid_collection,,observation,,
rectus_sheath_hematoma,soft_tissue,soft_tissue_fluid_collection,,observation,,
perineal_abscess,soft_tissue,soft_tissue_abnormality,,diagnosis,,
perineal_fat_stranding,soft_tissue,soft_tissue_abnormality,,observation,,
perineal_fluid_collection,soft_tissue,soft_tissue_fluid_collection,,observation,,
perineal_mass,soft_tissue,soft_tissue_abnormality,Perineal lesion,observation,,
perineal_soft_tissue,soft_tissue,soft_tissue_abnormality,,observation,,
perineal_soft_tissue_gas,soft_tissue,soft_tissue_abnormality,,observation,,
abdominal_wall_hernia,soft_tissue,soft_tissue_abnormality,,observation,,
ventral_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
umbilical_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
paraumbilical_hernia,soft_tissue,abdominal_wall_hernia,Periumbilical hernia,observation,,
lumbar_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
supraumbilical_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
epigastric_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
incisional_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
spigelian_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
parastomal_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
direct_inguinal_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
indirect_inguinal_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
femoral_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
de_garengeot_hernia,soft_tissue,femoral_hernia,,observation,,
obturator_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
littre_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
incarcerated_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
obstructed_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
strangulated_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
richter_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
sliding_hernia,soft_tissue,abdominal_wall_hernia,,observation,,
hardware,extrinsic,,,,,
breast_implant,extrinsic,hardware,,observation,,OIFM_MGB_654936
pacemaker,extrinsic,hardware,,observation,,OIFM_OIDM_976496
implantable_cardioverter_defibrillator,extrinsic,hardware,"ICD,AICD",observation,,OIFM_OIDM_758142
leadless_pacemaker,extrinsic,hardware,,observation,,OIFM_OIDM_732956
loop_recorder,extrinsic,hardware,,observation,,OIFM_MGB_093164
cutaneous_cardiac_rhythm_monitor,extrinsic,hardware,ZIO patch,observation,,
cardiomems_device,extrinsic,hardware,,observation,,
left_ventricular_assist_device,extrinsic,hardware,LVAD,observation,,
impella_device,extrinsic,hardware,,observation,,
arterial_stent,extrinsic,hardware,arterial stent placement,observation,,OIFM_MGB_512163
coronary_stent,extrinsic,hardware,Coronary artery stent,observation,,OIFM_MGB_177589
bronchial_stent,extrinsic,hardware,,observation,,OIFM_MGB_692734
esophageal_stent,extrinsic,hardware,,observation,,OIFM_MGB_674048
tracheal_stent,extrinsic,hardware,,observation,,OIFM_MGB_235469
ivc_filter,extrinsic,hardware,Inferior vena cava filter,observation,,
neurostimulator_device,extrinsic,hardware,,observation,,OIFM_MGB_909251
patent_foramen_ovale_closure_device,extrinsic,transcatheter_occluder_device,PFO closure device,observation,,
left_atrial_appendage_closure_device,extrinsic,transcatheter_occluder_device,Watchman device,observation,,
left_atrial_appendage_occlusion_device,extrinsic,hardware,AtriClip,observation,,OIFM_MGB_665120
endobronchial_valve,extrinsic,hardware,,observation,,
bronchial_plug,extrinsic,hardware,,observation,,
posterior_rod_and_screw_fixation,extrinsic,hardware,,observation,,
harrington_and_luque_rods,extrinsic,hardware,,observation,,
cotrel_dubousset_system,extrinsic,hardware,CD system,observation,,
support_apparatus,extrinsic,,,,,OIFM_OIDM_591054
central_venous_catheter,extrinsic,support_apparatus,"CVC, central venous catheter placement",observation,,OIFM_OIDM_205545
chest_tube,extrinsic,support_apparatus,Pleural drain,observation,,OIFM_OIDM_302188
endotracheal_tube,extrinsic,support_apparatus,ETT,observation,,OIFM_OIDM_885204
extracorporeal_membrane_oxygenation_cannula,extrinsic,support_apparatus,ECMO cannula,observation,,
gastrostomy_tube,extrinsic,support_apparatus,G-tube,observation,,OIFM_OIDM_766756
non_tunneled_central_venous_catheter,extrinsic,central_venous_catheter,,observation,,
percutaneous_drainage_catheter,extrinsic,support_apparatus,,observation,,OIFM_MGB_875105
peripherally_inserted_central_catheter,extrinsic,central_venous_catheter,PICC,observation,,
pulmonary_artery_catheter,extrinsic,support_apparatus,Swan-Ganz catheter,observation,,
tracheostomy_tube,extrinsic,support_apparatus,,observation,,OIFM_MGB_132320
tunneled_central_venous_catheter,extrinsic,central_venous_catheter,Hickman,observation,,
tunneled_port_catheter,extrinsic,central_venous_catheter,"Port-a-cath, Chest port, Infusion port catheter, Chest wall chemo port, mediport, port catheter",observation,,
ventricular_shunt_catheter,extrinsic,support_apparatus,,observation,,
foreign_body,extrinsic,,,,,OIFM_OIDM_031030
skin_staple,extrinsic,hardware,,observation,,
surgical_clip,extrinsic,hardware,,observation,,
artifact,artifact,,Image artifact,,,OIFM_OIDM_334144
image_quality_issue,image_quality,,,,,
hemothorax,pleura,pleural_abnormality,,diagnosis,,OIFM_GMTS_015952
chylothorax,pleura,pleural_abnormality,,diagnosis,,OIFM_GMTS_015960
empyema,pleura,pleural_abnormality,Pleural empyema,diagnosis,,
hydropneumothorax,pleura,pleural_abnormality,,observation,,
tension_pneumothorax,pleura,pneumothorax,,diagnosis,,OIFM_OIDM_440635
thickening_of_fissure,pleura,pleural_thickening,,observation,,
apical_cap,pleura,pleural_thickening,,observation,,
pleural_calcification,pleura,pleural_abnormality,Pleural-based calcification,observation,,OIFM_GMTS_016017
pleural_plaque,pleura,pleural_abnormality,,observation,,
pleural_nodule,pleura,pleural_lesion,Pleural-based nodule,observation,,OIFM_OIDM_621745
mesothelioma,pleura,pleural_neoplasm,"Malignant pleural mesothelioma, MPM",diagnosis,,
pleural_metastasis,pleura,pleural_neoplasm,"Pleural metastatic disease, Pleural metastases",diagnosis,,
solitary_fibrous_tumor_of_pleura,pleura,pleural_neoplasm,"Localized fibrous tumor of pleura, Pleural SFT",diagnosis,,
pleural_postsurgical_change,pleura,,,,,
pleurodesis,pleura,pleural_postsurgical_change,,observation,,
mediastinal_anatomic_variant,mediastinum,,,,,
diaphragmatic_eventration,diaphragm,diaphragmatic_abnormality,,observation,,OIFM_OIDM_483201
ground_glass_opacity,lung,lung_abnormality,"GGO,Groundglass opacity,Groundglass opacification",observation,,
atelectasis,lung,lung_abnormality,Collapse,observation,,OIFM_OIDM_041735
rounded_atelectasis,lung,atelectasis,"Folded lung, round atelectasis",observation,,
mosaic_attenuation,lung,lung_abnormality,Mosaic attenuation pattern,observation,,
architectural_distortion,lung,lung_abnormality,,observation,,
crazy_paving,lung,lung_abnormality,Crazy-paving pattern,observation,,
miliary_nodularity,lung,lung_abnormality,Miliary pattern,observation,,
parenchymal_band,lung,lung_abnormality,,observation,,
volume_loss,lung,lung_abnormality,,observation,,OIFM_OIDM_071216
bulla,lung,lung_abnormality,,observation,,OIFM_OIDM_072940
bleb,lung,lung_abnormality,,observation,,
pneumatocele,lung,lung_abnormality,,observation,,
pulmonary_mass,lung,pulmonary_lesion,Lung mass,observation,,OIFM_OIDM_135648
mycetoma,lung,pulmonary_lesion,Fungus ball,diagnosis,,
pulmonary_metastasis,lung,pulmonary_neoplasm,Lung metastasis,diagnosis,,
centrilobular_emphysema,lung,emphysema,Centriacinar emphysema,observation,,
panlobular_emphysema,lung,emphysema,Panacinar emphysema,observation,,
paraseptal_emphysema,lung,emphysema,Distal acinar emphysema,observation,,
pneumonia,lung,lung_abnormality,,diagnosis,,OIFM_CDE_000076
pneumonitis,lung,lung_abnormality,,diagnosis,,
aspiration,lung,lung_abnormality,Aspiration pneumonia,diagnosis,,OIFM_OIDM_556992
pulmonary_infarct,lung,lung_abnormality,Pulmonary infarction,diagnosis,,
pulmonary_edema,lung,lung_abnormality,"fluid overload, volume overload",diagnosis,,OIFM_GMTS_014286
interstitial_lung_disease,lung,lung_abnormality,ILD,diagnosis,,
pulmonary_fibrosis,lung,interstitial_lung_disease,Lung fibrosis,diagnosis,,
asbestosis,lung,pulmonary_fibrosis,,diagnosis,,
organizing_pneumonia,lung,interstitial_lung_disease,"OP, BOOP",diagnosis,,
interstitial_lung_abnormality,lung,lung_abnormality,ILA,diagnosis,,
bronchomalacia,airway,bronchial_abnormality,,diagnosis,,
bronchocele,airway,bronchial_abnormality,,observation,,
broncholith,airway,bronchial_abnormality,,observation,,
bronchopleural_fistula,airway,bronchial_abnormality,BPF,diagnosis,,
traction_bronchiolectasis,airway,bronchiolectasis,,observation,,
small_airways_disease,airway,airway_abnormality,,diagnosis,,
pulmonary_neoplasm,lung,pulmonary_lesion,,,,
lung_cancer,lung,pulmonary_neoplasm,"Bronchogenic carcinoma, Lung carcinoma, primary lung cancer",diagnosis,,
pulmonary_carcinoid,lung,pulmonary_neoplasm,"Carcinoid tumor, Bronchial carcinoid",diagnosis,,
subsolid_nodule,lung,pulmonary_nodule,,observation,,
part_solid_nodule,lung,subsolid_nodule,,observation,,
ground_glass_nodule,lung,subsolid_nodule,"GGN,Non-solid nodule,Groundglass nodule",observation,,
reticulonodular_opacity,lung,lung_abnormality,Reticulonodular pattern,observation,,
three_attenuation_pattern,lung,lung_abnormality,Headcheese sign,observation,,
nonspecific_interstitial_pneumonia,lung,interstitial_lung_disease,NSIP,diagnosis,,
desquamative_interstitial_pneumonia,lung,interstitial_lung_disease,"DIP,Alveolar macrophage pneumonia",diagnosis,,
respiratory_bronchiolitis_interstitial_lung_disease,lung,interstitial_lung_disease,RB-ILD,diagnosis,,
idiopathic_pulmonary_fibrosis,lung,pulmonary_fibrosis,IPF,diagnosis,,
hypersensitivity_pneumonitis,lung,interstitial_lung_disease,HP,diagnosis,,OIFM_GMTS_015054
sarcoidosis,systemic_disease,systemic_disease,,diagnosis,,
lymphangioleiomyomatosis,lung,lung_abnormality,LAM,diagnosis,,
pulmonary_langerhans_cell_histiocytosis,lung,lung_abnormality,"PLCH, Pulmonary LCH",diagnosis,,
allergic_bronchopulmonary_aspergillosis,airway,bronchial_abnormality,ABPA,diagnosis,,
lymphangitic_carcinomatosis,lung,pulmonary_metastasis,"Lymphangitic spread, Lymphangitic metastasis, Lymphangitic tumor spread",diagnosis,,
pulmonary_contusion,lung,lung_abnormality,,observation,,OIFM_OIDM_582211
pulmonary_laceration,lung,lung_abnormality,,observation,,OIFM_OIDM_580164
septic_pulmonary_embolism,lung,lung_abnormality,"Septic emboli, Septic pulmonary emboli",diagnosis,,
non_small_cell_lung_carcinoma,lung,lung_cancer,NSCLC,diagnosis,,
lung_adenocarcinoma,lung,non_small_cell_lung_carcinoma,Adenocarcinoma,diagnosis,,
lung_squamous_cell_carcinoma,lung,non_small_cell_lung_carcinoma,Squamous cell carcinoma,diagnosis,,
large_cell_lung_carcinoma,lung,non_small_cell_lung_carcinoma,Large cell carcinoma,diagnosis,,
small_cell_lung_carcinoma,lung,lung_cancer,"SCLC, Oat cell carcinoma",diagnosis,,
acute_interstitial_pneumonia,lung,interstitial_lung_disease,"AIP, Hamman-Rich syndrome",diagnosis,,
lymphoid_interstitial_pneumonia,lung,pulmonary_lymphoproliferative_disease,LIP,diagnosis,,
tracheal_adenoid_cystic_carcinoma,airway,tracheal_lesion,Adenoid cystic carcinoma,diagnosis,,
tracheal_squamous_cell_carcinoma,airway,tracheal_lesion,Tracheal squamous cell carcinoma,diagnosis,,
micronodule,lung,pulmonary_nodule,,observation,,
solid_nodule,lung,pulmonary_nodule,Solid pulmonary nodule,observation,,
perifissural_nodule,lung,pulmonary_nodule,Perifissural nodularity,observation,,
centrilobular_nodule,lung,pulmonary_nodule,,observation,,
nodular_opacity,lung,airspace_opacity,,observation,,
subpleural_curvilinear_line,lung,curvilinear_opacity,,observation,,
intralobular_line,lung,lung_abnormality,Intralobular lines,observation,,
invasive_pulmonary_aspergillosis,lung,lung_abnormality,"Angioinvasive aspergillosis,Invasive aspergillosis",diagnosis,,
pulmonary_hemorrhage,lung,lung_abnormality,"Diffuse alveolar hemorrhage,DAH",diagnosis,,
linear_atelectasis,lung,atelectasis,"Discoid atelectasis,Platelike atelectasis,Plate atelectasis",observation,,
compressive_atelectasis,lung,atelectasis,,observation,,
passive_atelectasis,lung,atelectasis,relaxation atelectasis,observation,,
obstructive_atelectasis,lung,atelectasis,,observation,,
arterial_stenosis,vascular,vascular_stenosis,,observation,,OIFM_OIDM_571942
pulmonary_perfusion_defect,vascular,pulmonary_vascular_abnormality,,observation,,
mediastinal_shift,mediastinum,mediastinal_abnormality,mediastinal deviation,observation,,OIFM_GMTS_015800
esophageal_duplication_cyst,mediastinum,mediastinal_cyst,,diagnosis,,
spinal_degeneration,spine,spinal_abnormality,"Spondylosis, Skeletal degenerative changes, Spinal degenerative changes",observation,,
motion_artifact,artifact,artifact,Respiratory motion,observation,,OIFM_OIDM_659997
limited_examination,image_quality,image_quality_issue,"suboptimal examination, technically limited examination",observation,,
anasarca,soft_tissue,soft_tissue_edema,,observation,,
cardiac_valve_repair,cardiac,cardiac_postsurgical_change,,observation,,
lung_herniation,lung,lung_abnormality,,observation,,
metastatic_pulmonary_calcification,lung,lung_abnormality,,diagnosis,,
lung_transplant,lung,lung_postsurgical_change,,observation,,OIFM_OIDM_192483
radiation_pneumonitis,lung,pneumonitis,,diagnosis,,
pulmonary_granuloma,lung,pulmonary_lesion,Granuloma,diagnosis,,
bronchitis,airway,bronchial_abnormality,Chronic bronchitis,diagnosis,,
pulmonary_hypertension,vascular,pulmonary_vascular_abnormality,PH,diagnosis,,OIFM_GMTS_022551
pulmonary_arteriovenous_malformation,vascular,pulmonary_vascular_abnormality,Pulmonary AVM,diagnosis,,
clamshell_sternotomy,osseous,sternotomy,,observation,,OIFM_OIDM_143698
colonic_interposition,gastrointestinal_tract,esophageal_postsurgical_change,,observation,,
hilar_lymph_node_enlargement,lymphatic,lymph_node_abnormality,"Hilar lymphadenopathy,Hilar adenopathy",observation,,
enteric_tube,extrinsic,support_apparatus,"Nasogastric tube,Nasoenteric tube",observation,,OIFM_OIDM_590312
chest_wall_fat_stranding,soft_tissue,soft_tissue_abnormality,,observation,,
multiple_myeloma,systemic_disease,malignancy,,diagnosis,,OIFM_OIDM_048062
transdiaphragmatic_hepatic_herniation,diaphragm,diaphragmatic_hernia,,observation,,
dendriform_pulmonary_ossification,lung,lung_abnormality,Dendriform ossification,observation,,
nontuberculous_mycobacterial_infection,lung,lung_abnormality,"Atypical mycobacterial infection, NTM",diagnosis,,
bronchiolitis_obliterans,airway,small_airways_disease,"Obliterative bronchiolitis, Constrictive bronchiolitis",diagnosis,,
lingulectomy,lung,pulmonary_resection,,observation,,
mitral_annular_calcification,cardiac,annular_calcification,"annular calcification of the mitral valve, mitral valve annular calcification",observation,,OIFM_OIDM_159498
caseous_mitral_annular_calcification,cardiac,mitral_annular_calcification,Caseous MAC,observation,,
left_ventricular_outflow_tract_calcification,cardiac,cardiac_calcification,LVOT calcification,observation,,
compensatory_hyperinflation,lung,lung_abnormality,Compensatory overinflation,observation,,
thymic_epithelial_tumor,mediastinum,mediastinal_lesion,,,,
thymoma,mediastinum,thymic_epithelial_tumor,,diagnosis,,
thymic_carcinoma,mediastinum,thymic_epithelial_tumor,,diagnosis,,
thymic_hyperplasia,mediastinum,mediastinal_lesion,,diagnosis,,
mediastinal_germ_cell_tumor,mediastinum,mediastinal_lesion,,,,
mediastinal_teratoma,mediastinum,mediastinal_germ_cell_tumor,,diagnosis,,
mediastinal_seminoma,mediastinum,mediastinal_germ_cell_tumor,,diagnosis,,
neurogenic_tumor,mediastinum,mediastinal_lesion,,,,
schwannoma,mediastinum,neurogenic_tumor,Neurilemmoma,diagnosis,,
neurofibroma,mediastinum,neurogenic_tumor,,diagnosis,,
ganglioneuroma,mediastinum,neurogenic_tumor,,diagnosis,,
neuroblastoma,mediastinum,neurogenic_tumor,,diagnosis,,
paraganglioma,mediastinum,neurogenic_tumor,,diagnosis,,
mediastinal_lymphoma,mediastinum,mediastinal_lesion,,diagnosis,,
extramedullary_hematopoiesis,mediastinum,mediastinal_lesion,EMH,diagnosis,,
thymic_cyst,mediastinum,mediastinal_cyst,,diagnosis,,
arterial_atherosclerosis,vascular,arterial_abnormality,,diagnosis,,
aortic_dilation,vascular,arterial_dilation,,observation,,OIFM_OIDM_787784
left_vertebral_artery_aortic_arch_origin,vascular,aortic_arch_variant,"left vertebral artery arising from aortic arch,left vertebral artery arch origin",observation,,
compression_of_left_brachiocephalic_vein,vascular,venous_compression,aortosternal venous compression,observation,,
brachiocephalic_vein_hypoplasia,vascular,venous_anatomic_variant,"brachiocephalic vein hypoplasia, Hypoplastic brachiocephalic vein",observation,,
venous_compression,vascular,vascular_compression,,observation,,
vascular_aneurysm,vascular,vascular_abnormality,,observation,,
vascular_dilation,vascular,vascular_abnormality,,observation,,
vascular_stenosis,vascular,vascular_abnormality,,observation,,
vascular_compression,vascular,vascular_abnormality,,observation,,
vascular_kinking,vascular,vascular_abnormality,,observation,,
vascular_intraluminal_filling_defect,vascular,vascular_abnormality,,observation,,
vascular_tumor_involvement,vascular,vascular_abnormality,,observation,,
ivc_filter_complication,extrinsic,hardware_complication,,,,
aortic_arch_variant,vascular,arterial_anatomic_variant,,,,OIFM_OIDM_186538
vascular_thrombus,vascular,vascular_intraluminal_filling_defect,,observation,,
arterial_thrombus,vascular,vascular_thrombus,,observation,,
venous_thrombus,vascular,vascular_thrombus,,observation,,
vascular_thrombosis,vascular,vascular_abnormality,,diagnosis,,
arterial_thrombosis,vascular,vascular_thrombosis,,diagnosis,,
vascular_occlusion,vascular,vascular_abnormality,,observation,,
venous_occlusion,vascular,vascular_occlusion,,observation,,OIFM_GMTS_022558
chondrocalcinosis,articular,articular_abnormality,,observation,,OIFM_GMTS_012919
calcific_tendinopathy,soft_tissue,soft_tissue_abnormality,"Calcific tendinosis,Calcific tendinitis",diagnosis,,
bursitis,soft_tissue,soft_tissue_abnormality,,diagnosis,,
bursal_distension,soft_tissue,soft_tissue_abnormality,,observation,,
synovitis,articular,articular_abnormality,,diagnosis,,
synovial_thickening,articular,articular_abnormality,,observation,,
tracheobronchomegaly,airway,airway_abnormality,,observation,,OIFM_GMTS_022618
biliary_sludge,hepatobiliary,bile_duct_abnormality,,observation,,
parapelvic_cyst,urinary,renal_cyst,,observation,,
pneumonectomy,lung,pulmonary_resection,,observation,,OIFM_OIDM_206173
sublobar_resection,lung,pulmonary_resection,,observation,,
talc_pleurodesis,pleura,pleurodesis,,observation,,
nissen_fundoplication,gastrointestinal_tract,esophageal_postsurgical_change,,observation,,
levoscoliosis,spine,scoliosis,"Levoconvex scoliosis,Levoconvex curvature",observation,,
dextroscoliosis,spine,scoliosis,"Dextroconvex scoliosis,Dextroconvex curvature",observation,,
pulmonary_cavitation,lung,lung_abnormality,"Pulmonary cavity,Cavitary lesion",observation,,
respiratory_bronchiolitis,airway,small_airways_disease,RB,diagnosis,,
smoking_related_interstitial_fibrosis,lung,interstitial_lung_disease,SRIF,diagnosis,,
fat_necrosis,soft_tissue,soft_tissue_abnormality,,diagnosis,,
mosaic_perfusion,lung,mosaic_attenuation,"Mosaic perfusion pattern,Perfusion mosaicism",observation,,
meningothelial_like_nodule,lung,pulmonary_neoplasm,"Minute pulmonary meningothelial-like nodule,MPMN",diagnosis,,
pulmonary_lymphoproliferative_disease,lung,interstitial_lung_disease,,diagnosis,,
follicular_bronchiolitis,lung,pulmonary_lymphoproliferative_disease,,diagnosis,,
micronodular_pneumocyte_hyperplasia,lung,lung_abnormality,"MMPH,Multifocal micronodular pneumocyte hyperplasia",diagnosis,,
pulmonary_fungal_infection,lung,lung_abnormality,,,,
histoplasmosis,lung,pulmonary_fungal_infection,,diagnosis,,
coccidioidomycosis,lung,pulmonary_fungal_infection,Valley fever,diagnosis,,
mucormycosis,lung,pulmonary_fungal_infection,,diagnosis,,
primary_bone_tumor,osseous,bone_neoplasm,,,,
chondrogenic_tumor,osseous,primary_bone_tumor,,,,
chondroid_lesion,osseous,chondrogenic_tumor,Cartilaginous lesion,observation,,
enchondroma,osseous,chondrogenic_tumor,,diagnosis,,
chondrosarcoma,osseous,chondrogenic_tumor,,diagnosis,,OIFM_GMTS_011366
chordoma,osseous,primary_bone_tumor,,diagnosis,,
chondroid_matrix_mineralization,osseous,osseous_abnormality,Rings-and-arcs calcification,observation,,
endosteal_scalloping,osseous,osseous_abnormality,,observation,,
bone_expansion,osseous,osseous_abnormality,,observation,,
extraosseous_soft_tissue_extension,osseous,osseous_abnormality,,observation,,
curvilinear_opacity,lung,lung_abnormality,,observation,,
endovascular_aortic_repair,vascular,vascular_postsurgical_change,"EVAR,TEVAR,Aortic stent graft,Aortic endograft",observation,,
partial_anomalous_pulmonary_venous_return,vascular,anomalous_pulmonary_venous_return,PAPVR,diagnosis,,
vasculitis,vascular,arterial_abnormality,,diagnosis,,
chronic_thromboembolic_pulmonary_hypertension,vascular,pulmonary_hypertension,CTEPH,diagnosis,,
aortic_rupture,vascular,arterial_abnormality,,diagnosis,,
pulmonary_artery_aneurysm,vascular,pulmonary_vascular_abnormality,,observation,,OIFM_GMTS_013911
blood_flow_redistribution,vascular,pulmonary_vascular_abnormality,"Pulmonary vascular redistribution,Cephalization",observation,,
pulmonary_venous_congestion,vascular,pulmonary_vascular_abnormality,Pulmonary vascular congestion,observation,,
oligemia,vascular,pulmonary_vascular_abnormality,Oligaemia,observation,,
nodal_metastasis,lymphatic,lymph_node_abnormality,"Metastatic lymphadenopathy,Metastatic adenopathy,Nodal metastatic disease",diagnosis,,
reactive_lymphadenopathy,lymphatic,lymph_node_abnormality,"Reactive adenopathy,Reactive lymph nodes",diagnosis,,
systemic_disease,systemic_disease,,,,,
malignancy,systemic_disease,systemic_disease,,,,
metastatic_disease,systemic_disease,malignancy,"Mets, metastatic deposit, metastatic focus",diagnosis,,
lymphoma,systemic_disease,malignancy,,diagnosis,,
leukemia,systemic_disease,malignancy,,diagnosis,,
cystic_fibrosis,systemic_disease,systemic_disease,CF,diagnosis,,OIFM_OIDM_296060
sickle_cell_disease,systemic_disease,systemic_disease,"Sickle cell anemia,SCD",diagnosis,,
amyloidosis,systemic_disease,systemic_disease,,diagnosis,,
graft_versus_host_disease,systemic_disease,systemic_disease,GVHD,diagnosis,,
igg4_related_disease,systemic_disease,systemic_disease,IgG4-related sclerosing disease,diagnosis,,
pulmonary_arterial_hypertension,vascular,pulmonary_hypertension,"PAH,WHO Group 1 pulmonary hypertension",diagnosis,,
ankylosing_spondylitis,systemic_disease,systemic_disease,AS,diagnosis,,
ankylosis,articular,articular_abnormality,,observation,,
articular_erosion,articular,articular_abnormality,,observation,,
syndesmophyte,spine,vertebral_abnormality,,observation,,
vertebral_body_squaring,spine,vertebral_abnormality,Vertebral squaring,observation,,
enthesophyte,osseous,osseous_abnormality,,observation,,
double_curve_scoliosis,spine,scoliosis,"Double curve,S-shaped scoliosis,S-shaped curve",observation,,
expiratory_central_airway_collapse,airway,airway_abnormality,,,,
excessive_dynamic_airway_collapse,airway,expiratory_central_airway_collapse,EDAC,diagnosis,,
transcatheter_occluder_device,extrinsic,hardware,Occluder device,observation,,
atrial_septal_defect_closure_device,extrinsic,transcatheter_occluder_device,"ASD closure device, asd closure device",observation,,
head_neck_abnormality,head_neck,,,,,
salivary_gland_abnormality,head_neck,head_neck_abnormality,,,,OIFM_GMTS_009103
pharyngeal_abnormality,head_neck,head_neck_abnormality,,,,
laryngeal_abnormality,head_neck,head_neck_abnormality,,,,
salivary_gland_postsurgical_change,head_neck,,,,,
sialolith,head_neck,salivary_gland_abnormality,"Salivary gland calculus,Salivary stone",observation,,
parotidectomy,head_neck,salivary_gland_postsurgical_change,,observation,,
palatine_tonsillolith,head_neck,pharyngeal_abnormality,"Tonsillolith,Tonsil stone",observation,,
vocal_cord_paralysis,head_neck,laryngeal_abnormality,Vocal fold paralysis,observation,,
calvarial_fracture,osseous,fracture,Cranial vault fracture,observation,,OIFM_OIDM_922215
amyloid_arthropathy,articular,articular_abnormality,,diagnosis,,
post_transplant_lymphoproliferative_disorder,systemic_disease,malignancy,PTLD,diagnosis,,
rheumatoid_arthritis,systemic_disease,systemic_disease,RA,diagnosis,,
urinary_anatomic_variant,urinary,,,,,
hepatobiliary_anatomic_variant,hepatobiliary,,,,,
hepatobiliary_postsurgical_change,hepatobiliary,,,,,
female_reproductive_anatomic_variant,female_reproductive,,,,,
female_reproductive_postsurgical_change,female_reproductive,,,,,
gastrointestinal_tract_postsurgical_change,gastrointestinal_tract,,,,,
